© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Doxo3 vs Cycling0	HMGN1	 	transcription regulator	 	 	 	4.44E-03	FOS,FOSB	 
Doxo14 vs Cycling0	SMAD2	 	transcription regulator	 	-1.953	bias	4.48E-03	CCN2,HES1,NET1,TPM1	56 (11)
Doxo14 vs Cycling0	SNAI2	 	transcription regulator	 	-0.882	 	4.48E-03	AXL,CCN2,CXCL12,ITGB4	40 (11)
Palbo28 vs Palbo3	STAT3	 	transcription regulator	Inhibited	-2.681	bias	4.48E-03	ANGPTL2,BCL2L11,CXCL12,EDN1,EGR1,FOS,RAB11FIP1,SOCS3,TERT	36 (19)
Doxo21 vs Doxo3	SOX4	 	transcription regulator	 	-1.969	bias	4.49E-03	CXCL12,EVI2A,FOS,MEX3A	 
Palbo14 vs Palbo3	ARID4B	 	transcription regulator	 	 	 	4.57E-03	CXCL12,TINAGL1	 
Doxo14 vs Cycling0	SREBF1	 	transcription regulator	Inhibited	-2.378	bias	4.57E-03	FADS2,G6PD,INSIG1,MSMO1,SCD,SLC7A5	39 (11)
Doxo14 vs Cycling0	VDR	 	transcription regulator	 	-1.342	 	4.57E-03	CISH,COL4A1,COL4A2,EDN1,EGR1,TERT	68 (22)
Doxo14 vs Cycling0	GABPA	 	transcription regulator	 	 	 	4.60E-03	OXTR,SKP2,TERT	 
Doxo14 vs Doxo3	NFKBIA	 	transcription regulator	Inhibited	-2.000	 	4.61E-03	CXCL12,FOXF2,HES1,MEX3A,RGS16	 
Palbo28 vs Cycling0	SMARCB1	 	transcription regulator	 	 	 	4.64E-03	BCL2L11,FOS,FOSB,HES1,SKP2	39 (7)
Palbo28 vs Cycling0	NFATC3	 	transcription regulator	 	 	 	4.67E-03	EDN1,FOS,FOSB	23 (7)
Doxo14 vs Doxo3	MAML3	 	transcription regulator	 	 	 	4.69E-03	HES1	 
Doxo14 vs Doxo3	MAML2	 	transcription regulator	 	 	 	4.69E-03	HES1	 
Doxo3 vs Cycling0	STAT1	 	transcription regulator	 	-0.968	bias	4.69E-03	AXL,EDN1,EGR1,FOS,HES1,SOCS3	28 (16)
Doxo3 vs Cycling0	FOXO1	 	transcription regulator	Inhibited	-2.236	bias	4.69E-03	CAMK4,EDN1,EGR1,FOS,FOSB,KIF18A	35 (22)
Palbo3 vs Cycling0	RYBP	 	transcription regulator	 	 	 	4.72E-03	FOSB,WNT5B	 
Palbo3 vs Cycling0	TAF7L	 	transcription regulator	 	 	 	4.72E-03	CAMK4,TENT5B	 
Doxo14 vs Cycling0	IKZF1	 	transcription regulator	 	1.934	bias	4.72E-03	AXL,CISH,FOS,G6PD,HES1,SLC19A1	41 (7)
Palbo28 vs Cycling0	FERD3L	 	transcription regulator	 	 	 	4.73E-03	HES1	 
Palbo28 vs Cycling0	TAX1BP3	 	transcription regulator	 	 	 	4.73E-03	FOS	 
Doxo3 vs Cycling0	OLIG2	 	transcription regulator	 	 	 	4.75E-03	WNT3,WNT5B	 
Palbo14 vs Cycling0	EP300	 	transcription regulator	 	-1.932	bias	4.79E-03	AXL,CAMK4,EDN1,EGR1,FOS,SKP2	31 (13)
Palbo14 vs Cycling0	HLX	 	transcription regulator	 	 	 	4.79E-03	EGR1,HES1	14 (6)
Doxo21 vs Cycling0	TRRAP	 	transcription regulator	 	 	 	4.89E-03	BCL2L11,TERT	 
Doxo21 vs Doxo3	HLX	 	transcription regulator	 	 	 	4.91E-03	EGR1,HES1	16 (7)
Palbo28 vs Palbo3	HMGN1	 	transcription regulator	 	 	 	5.02E-03	FOS,FOSB	 
Doxo14 vs Doxo3	SOX9	 	transcription regulator	 	 	 	5.02E-03	CCN2,CELSR2,HES1	 
Doxo21 vs Doxo3	NCOR2	 	transcription regulator	 	 	 	5.05E-03	CCN2,FOS,KLF2	13 (4)
Doxo21 vs Doxo3	KLF15	 	transcription regulator	 	 	 	5.05E-03	CCN2,NET1,PXMP2	12 (3)
Doxo21 vs Cycling0	SREBF1	 	transcription regulator	Inhibited	-2.378	bias	5.07E-03	FADS2,G6PD,INSIG1,MSMO1,SCD,SLC7A5	40 (12)
Palbo28 vs Palbo3	MAX	 	transcription regulator	 	 	 	5.12E-03	EDN1,FADS2,TERT	 
Doxo14 vs Cycling0	FERD3L	 	transcription regulator	 	 	 	5.14E-03	HES1	 
Doxo14 vs Cycling0	TAX1BP3	 	transcription regulator	 	 	 	5.14E-03	FOS	 
Doxo14 vs Cycling0	SP100	 	transcription regulator	 	 	 	5.16E-03	CCN2,FOS	12 (3)
Doxo14 vs Cycling0	LMX1A	 	transcription regulator	 	 	 	5.16E-03	HES1,SLIT2	 
Doxo14 vs Cycling0	DBP	 	transcription regulator	 	 	 	5.16E-03	AQP4,PER1	 
Doxo21 vs Cycling0	IKZF1	 	transcription regulator	 	1.934	bias	5.24E-03	AXL,CISH,FOS,G6PD,HES1,SLC19A1	43 (7)
Palbo28 vs Cycling0	SOX1	 	transcription regulator	 	 	 	5.24E-03	HES1,TNFRSF19,WNT3	 
Doxo21 vs Cycling0	FERD3L	 	transcription regulator	 	 	 	5.25E-03	HES1	 
Doxo21 vs Cycling0	TAX1BP3	 	transcription regulator	 	 	 	5.25E-03	FOS	 
Doxo14 vs Cycling0	ATN1	 	transcription regulator	 	 	 	5.26E-03	CAMK4,NREP,RGS16,TM4SF1	 
Doxo14 vs Cycling0	STAT3	 	transcription regulator	Inhibited	-3.123	bias	5.28E-03	ANGPTL2,CCN2,CXCL12,EDN1,EGR1,FOS,KLF2,RAB11FIP1,SKP2,SLC1A3,TERT	58 (20)
Doxo21 vs Doxo3	GLIS3	 	transcription regulator	 	 	 	5.31E-03	BCL2L11,COL4A1,COL4A2	 
Doxo21 vs Cycling0	SP100	 	transcription regulator	 	 	 	5.38E-03	CCN2,FOS	12 (3)
Doxo21 vs Cycling0	LMX1A	 	transcription regulator	 	 	 	5.38E-03	HES1,SLIT2	 
Palbo14 vs Cycling0	HMG20A	 	transcription regulator	 	 	 	5.40E-03	AXL,EDN1,PTGER2	 
Palbo14 vs Cycling0	SP3	 	transcription regulator	 	 	 	5.40E-03	EGR1,FOS,HES1,SLC19A1	21 (7)
Doxo21 vs Cycling0	RUNX1	 	transcription regulator	 	-1.016	bias	5.41E-03	BCL2L11,COL4A1,HES1,KLF2,MIR17HG,PIK3CD	50 (11)
Doxo14 vs Cycling0	LEF1	 	transcription regulator	 	0.000	 	5.44E-03	ADAMTS6,FOSB,HES1,LFNG,PTGER2,SP5	 
Palbo28 vs Cycling0	SPDEF	 	transcription regulator	 	 	 	5.44E-03	COL4A1,COL4A2,COL6A3	 
Doxo14 vs Cycling0	TP73	 	transcription regulator	 	-1.744	bias	5.49E-03	AXL,EDN1,EGR1,G6PD,HES1,ITGB4,PSRC1,TERT	64 (18)
Doxo14 vs Cycling0	MAFB	 	transcription regulator	 	-1.000	 	5.54E-03	AQP4,CXCL12,OLFML2B,OLFML3	 
Doxo21 vs Doxo3	HMG20A	 	transcription regulator	 	 	 	5.58E-03	CCN2,PTGER2,RGS16	 
Doxo21 vs Doxo3	SP3	 	transcription regulator	 	 	 	5.63E-03	EGR1,FOS,HES1,TERT	39 (18)
Doxo21 vs Doxo3	GATA6	 	transcription regulator	 	-1.154	 	5.63E-03	COL4A1,COL4A2,HES1,KLF2	 
Palbo28 vs Cycling0	KCNIP3	 	transcription regulator	 	 	 	5.65E-03	FOS,FOSB,SOCS3	 
Palbo28 vs Cycling0	MEF2D	 	transcription regulator	 	 	 	5.65E-03	FOS,FOSB,KLF2	 
Palbo14 vs Cycling0	EOMES	 	transcription regulator	 	 	 	5.67E-03	COL6A3,LHX9,WNT3	 
Doxo21 vs Cycling0	ATN1	 	transcription regulator	 	 	 	5.67E-03	CAMK4,NREP,RGS16,TM4SF1	 
Doxo14 vs Cycling0	RUNX3	 	transcription regulator	 	1.982	bias	5.68E-03	CCN2,COL4A1,GLI2,SLIT2	35 (7)
Doxo14 vs Doxo3	SKIL	 	transcription regulator	 	 	 	5.70E-03	COL4A1,CXCL12	 
Doxo3 vs Cycling0	HLX	 	transcription regulator	 	 	 	5.72E-03	EGR1,HES1	20 (7)
Palbo14 vs Cycling0	MRTFA	 	transcription regulator	 	-1.964	bias	5.75E-03	COL6A3,EDN1,EGR1,FOS	28 (12)
Palbo14 vs Cycling0	SMARCB1	 	transcription regulator	 	 	 	5.75E-03	FOS,FOSB,HES1,SKP2	 
Doxo14 vs Cycling0	NKX2-3	 	transcription regulator	 	-0.343	 	5.78E-03	EDN1,FBN2,KLF2,PHGDH,TNFAIP8L1	 
Palbo14 vs Cycling0	EZH2	 	transcription regulator	 	0.469	 	5.78E-03	AXL,CGB7,DENND2A,EGR1,FOXF2,WNT3	 
Doxo21 vs Doxo3	GLIS1	 	transcription regulator	 	 	 	5.82E-03	COL4A1,COL4A2	 
Palbo28 vs Cycling0	ZBTB20	 	transcription regulator	 	 	 	5.86E-03	AQP4,CISH,SOCS3	 
Palbo28 vs Cycling0	STAT1	 	transcription regulator	 	-1.853	bias	5.86E-03	AXL,BCL2L11,EDN1,EGR1,FOS,HES1,SOCS3	54 (19)
Doxo14 vs Cycling0	NFATC3	 	transcription regulator	 	 	 	5.88E-03	EDN1,FOS,FOSB	27 (6)
Doxo14 vs Doxo3	SMAD1	 	transcription regulator	 	 	 	5.93E-03	CCN2,COL4A1	 
Palbo14 vs Cycling0	FOSB	-1.551	transcription regulator	 	 	 	6.00E-03	FOS,FOSB	 
Palbo14 vs Palbo3	HES7	 	transcription regulator	 	 	 	6.02E-03	HES1	 
Doxo21 vs Cycling0	LEF1	 	transcription regulator	 	0.000	 	6.03E-03	ADAMTS6,FOSB,HES1,LFNG,PTGER2,SP5	 
Palbo28 vs Palbo3	E2F3	 	transcription regulator	 	 	 	6.04E-03	EDN1,MEX3A,MIR17HG,TERT	 
Doxo14 vs Doxo3	LEF1	 	transcription regulator	 	 	 	6.08E-03	FOSB,HES1,LFNG,SP5	 
Doxo14 vs Cycling0	GATA6	 	transcription regulator	 	-1.446	 	6.11E-03	COL4A1,COL4A2,EDN1,HES1,KLF2	 
Doxo14 vs Doxo3	SMAD7	 	transcription regulator	 	 	 	6.13E-03	CCN2,COL6A3,CXCL12	 
Doxo21 vs Doxo3	FOSB	-3.953	transcription regulator	 	 	 	6.14E-03	FOS,FOSB	 
Doxo14 vs Doxo3	ARID4B	 	transcription regulator	 	 	 	6.17E-03	CXCL12,TINAGL1	 
Doxo3 vs Cycling0	STAT5A	 	transcription regulator	 	 	 	6.18E-03	CISH,FOS,FOSB,SOCS3,TM4SF1	42 (24)
Doxo3 vs Cycling0	NFKB1	 	transcription regulator	 	-1.954	bias	6.18E-03	EGR1,FOS,FOSB,SLC7A2,TERT	39 (22)
Palbo28 vs Cycling0	ELK4	 	transcription regulator	 	 	 	6.20E-03	EGR1,FOS	34 (10)
Palbo28 vs Palbo3	ATF2	 	transcription regulator	 	 	 	6.23E-03	ANGPTL2,EGR1,FOS	 
Doxo21 vs Cycling0	NFATC3	 	transcription regulator	 	 	 	6.24E-03	EDN1,FOS,FOSB	24 (7)
Palbo3 vs Cycling0	HES7	 	transcription regulator	 	 	 	6.24E-03	HES1	 
Palbo14 vs Cycling0	MAML3	 	transcription regulator	 	 	 	6.25E-03	HES1	 
Palbo14 vs Cycling0	POU4F3	 	transcription regulator	 	 	 	6.25E-03	FOS	 
Palbo14 vs Cycling0	MAML2	 	transcription regulator	 	 	 	6.25E-03	HES1	 
Doxo21 vs Cycling0	NKX2-3	 	transcription regulator	 	-0.343	 	6.32E-03	EDN1,FBN2,KLF2,PHGDH,TNFAIP8L1	 
Doxo21 vs Doxo3	MAML3	 	transcription regulator	 	 	 	6.32E-03	HES1	 
Doxo21 vs Doxo3	POU4F3	 	transcription regulator	 	 	 	6.32E-03	FOS	 
Doxo21 vs Doxo3	MAML2	 	transcription regulator	 	 	 	6.32E-03	HES1	 
Doxo3 vs Cycling0	BHLHE40	 	transcription regulator	 	-1.342	bias	6.33E-03	AXL,PER1,RGS16,SLC7A2,SOCS3	 
Palbo28 vs Palbo3	STAT1	 	transcription regulator	 	-1.596	bias	6.37E-03	BCL2L11,EDN1,EGR1,FOS,HES1,SOCS3	36 (20)
Doxo3 vs Cycling0	PER1	-1.391	transcription regulator	 	 	 	6.42E-03	PER1,PER3	5 (2)
Palbo14 vs Cycling0	RELA	 	transcription regulator	 	-1.939	bias	6.44E-03	EDN1,EGR1,FOS,FOSB,HES1,MIR17HG	42 (20)
Doxo21 vs Doxo3	SOX2	 	transcription regulator	 	-0.169	bias	6.46E-03	CCN2,CXCL12,FOS,GLI2,SKP2,TERT	35 (13)
Palbo28 vs Palbo3	HLX	 	transcription regulator	 	 	 	6.47E-03	EGR1,HES1	20 (7)
Doxo14 vs Cycling0	SOX1	 	transcription regulator	 	 	 	6.60E-03	HES1,TNFRSF19,WNT3	 
Doxo21 vs Cycling0	GATA6	 	transcription regulator	 	-1.446	 	6.68E-03	COL4A1,COL4A2,EDN1,HES1,KLF2	 
Palbo28 vs Cycling0	ADNP	 	transcription regulator	 	 	 	6.70E-03	FOSB,HES1	 
Palbo28 vs Cycling0	E2F5	 	transcription regulator	 	 	 	6.70E-03	DIRAS3,TERT	 
Palbo14 vs Cycling0	RB1	 	transcription regulator	Activated	2.177	 	6.73E-03	EGR1,FOS,FOSB,GPR85,HES1,SKP2	36 (18)
Doxo21 vs Doxo3	ZBTB7A	 	transcription regulator	 	 	 	6.80E-03	BCL2L11,FOS	 
Doxo3 vs Cycling0	MAML3	 	transcription regulator	 	 	 	6.84E-03	HES1	 
Doxo3 vs Cycling0	POU4F3	 	transcription regulator	 	 	 	6.84E-03	FOS	 
Doxo3 vs Cycling0	MAML2	 	transcription regulator	 	 	 	6.84E-03	HES1	 
Palbo14 vs Cycling0	CTNNB1	 	transcription regulator	 	-1.548	bias	6.90E-03	AQP4,EDN1,EGR1,FOS,GDNF,HES1,MIR17HG,SP5,WNT3	40 (16)
Doxo14 vs Doxo3	MAFA	 	transcription regulator	 	 	 	6.91E-03	AQP4,CXCL12,TNFRSF19	 
Doxo14 vs Doxo3	MYC	 	transcription regulator	 	-1.306	bias	6.98E-03	COL4A1,COL4A2,COL6A3,G6PD,GLI2,HES1,SKP2,SLC7A5,TNFRSF19	25 (12)
Doxo21 vs Cycling0	SOX1	 	transcription regulator	 	 	 	7.00E-03	HES1,TNFRSF19,WNT3	 
Doxo14 vs Doxo3	HES7	 	transcription regulator	 	 	 	7.02E-03	HES1	 
Doxo3 vs Cycling0	TBX3	 	transcription regulator	Inhibited	-2.000	bias	7.09E-03	CDK15,EDN1,EGR1,KIF18A	 
Doxo3 vs Cycling0	FOSB	-1.740	transcription regulator	 	 	 	7.15E-03	FOS,FOSB	 
Doxo21 vs Cycling0	SMARCB1	 	transcription regulator	 	 	 	7.18E-03	BCL2L11,FOS,FOSB,HES1,SKP2	47 (7)
Doxo21 vs Doxo3	TEAD4	 	transcription regulator	 	 	 	7.21E-03	CCN2,CGB7,GLI2	 
Palbo3 vs Cycling0	CTNNB1	 	transcription regulator	 	 	 	7.22E-03	AQP4,CTDSPL,EGR1,HES1,MIR17HG,SP5,WNT5B	 
Doxo14 vs Doxo3	ARID1A	 	transcription regulator	 	-1.000	 	7.24E-03	COL4A1,HES1,HTRA3,LTBP4,MEST	 
Palbo28 vs Palbo3	PER1	-0.271	transcription regulator	 	 	 	7.25E-03	BCL2L11,PER3	 
Doxo14 vs Cycling0	ELK4	 	transcription regulator	 	 	 	7.28E-03	EGR1,FOS	38 (11)
Palbo28 vs Palbo3	MAML3	 	transcription regulator	 	 	 	7.29E-03	HES1	 
Palbo28 vs Palbo3	POU4F3	 	transcription regulator	 	 	 	7.29E-03	FOS	 
Palbo28 vs Palbo3	MAML2	 	transcription regulator	 	 	 	7.29E-03	HES1	 
Palbo14 vs Cycling0	IRF2BP1	 	transcription regulator	 	 	 	7.33E-03	ADAMTS1,FOS	 
Palbo14 vs Cycling0	ZBTB48	 	transcription regulator	 	 	 	7.33E-03	FOSB,PXMP2	 
Palbo14 vs Cycling0	TFAP2B	 	transcription regulator	 	 	 	7.33E-03	EDN1,SLC19A1	 
Palbo14 vs Cycling0	FOXO3	 	transcription regulator	 	-1.069	 	7.38E-03	AQP4,EGR1,FOS,FOSB,SKP2	37 (17)
Doxo3 vs Cycling0	KLF4	 	transcription regulator	Inhibited	-2.202	bias	7.39E-03	ADAMTS1,HES1,TERT,TNFRSF19,WNT3	38 (10)
Palbo28 vs Palbo3	NFE2L2	 	transcription regulator	 	-1.940	bias	7.42E-03	COL4A2,EVI2A,G6PD,HES1,MIR17HG,PHGDH,RYR3,SOCS3	 
Doxo21 vs Doxo3	ZBTB48	 	transcription regulator	 	 	 	7.49E-03	FOSB,PXMP2	 
Palbo28 vs Cycling0	MYCN	 	transcription regulator	 	-0.230	 	7.51E-03	ADAMTS1,COL4A1,HES1,MIR17HG,PHGDH,TERT	42 (7)
Doxo21 vs Cycling0	KCNIP3	 	transcription regulator	 	 	 	7.53E-03	FOS,FOSB,SOCS3	 
Palbo14 vs Palbo3	TCF7	 	transcription regulator	 	0.000	 	7.55E-03	CISH,HES1,IL27RA,PTGER2	 
Doxo21 vs Doxo3	JUN	 	transcription regulator	 	-1.447	bias	7.57E-03	ANGPTL2,BCL2L11,CCN2,FOS,FOSB,HES1	37 (21)
Doxo21 vs Cycling0	ELK4	 	transcription regulator	 	 	 	7.59E-03	EGR1,FOS	30 (6)
Doxo14 vs Doxo3	FOXC1	 	transcription regulator	 	 	 	7.62E-03	CXCL12,FOSB,LFNG	 
Doxo21 vs Cycling0	TFAP2A	 	transcription regulator	 	 	 	7.62E-03	FREM2,SLC19A1,TERT,TPM1	 
Doxo3 vs Cycling0	GLI3	 	transcription regulator	 	 	 	7.64E-03	EGR1,FOSB,TERT	 
Palbo28 vs Cycling0	EGR3	 	transcription regulator	 	0.152	bias	7.75E-03	CISH,GDNF,SLIT2,SOCS3	 
Doxo21 vs Doxo3	DACH1	 	transcription regulator	 	 	 	7.85E-03	EGR1,FOS	18 (6)
Doxo14 vs Cycling0	ADNP	 	transcription regulator	 	 	 	7.86E-03	FOSB,HES1	 
Doxo14 vs Cycling0	E2F5	 	transcription regulator	 	 	 	7.86E-03	DIRAS3,TERT	 
Doxo14 vs Doxo3	MTDH	 	transcription regulator	 	 	 	7.86E-03	CCN2,COL4A1,COL4A2	5 (2)
Palbo28 vs Cycling0	HOXA9	 	transcription regulator	 	 	 	7.91E-03	BCL2L11,CISH,IER2,PIK3CD	 
Doxo3 vs Cycling0	LMX1B	 	transcription regulator	 	 	 	7.92E-03	HES1,SLIT2	 
Doxo3 vs Cycling0	PER2	 	transcription regulator	 	 	 	7.92E-03	PER1,PER3	5 (2)
Doxo14 vs Doxo3	ZNF281	 	transcription regulator	 	 	 	7.96E-03	CCN2,COL4A1	 
Doxo21 vs Cycling0	TCF3	 	transcription regulator	 	0.152	bias	7.96E-03	BCL2L11,KLF2,MSMO1,PAFAH1B3,RGS16,SLC7A5,SOCS3	 
Doxo14 vs Doxo3	NPM1	 	transcription regulator	 	 	 	7.99E-03	CCN2,COL4A1,COL4A2	20 (4)
Palbo28 vs Cycling0	CLOCK	 	transcription regulator	 	0.000	 	8.00E-03	GDNF,MEST,MSMO1,PER3,SCD	 
Palbo28 vs Palbo3	NFKB1	 	transcription regulator	 	-1.954	bias	8.03E-03	EGR1,FOS,FOSB,SLC7A2,TERT	34 (18)
Palbo14 vs Cycling0	ATF1	 	transcription regulator	 	 	 	8.03E-03	EGR1,FOS	 
Palbo28 vs Palbo3	SS18	 	transcription regulator	 	 	 	8.08E-03	BCL2L11,SOCS3	 
Palbo28 vs Palbo3	FOSB	-4.096	transcription regulator	 	 	 	8.08E-03	FOS,FOSB	 
Palbo28 vs Cycling0	MEN1	 	transcription regulator	 	 	 	8.08E-03	AQP4,FOS,SLIT2,TERT	 
Doxo14 vs Doxo3	SATB1	 	transcription regulator	 	 	 	8.11E-03	CCN2,EVI2A,FOSB	 
Doxo14 vs Cycling0	NFKB1	 	transcription regulator	 	-1.954	bias	8.17E-03	CCN2,EGR1,FOS,FOSB,SLC7A2,TERT	62 (22)
Doxo14 vs Cycling0	PRDM16	 	transcription regulator	 	 	 	8.18E-03	CCN2,HES1,SLIT2	 
Doxo21 vs Cycling0	ADNP	 	transcription regulator	 	 	 	8.19E-03	FOSB,HES1	 
Doxo21 vs Cycling0	E2F5	 	transcription regulator	 	 	 	8.19E-03	DIRAS3,TERT	 
Palbo28 vs Cycling0	FEV	 	transcription regulator	 	 	 	8.20E-03	FOS,SLIT2,STXBP6	 
Doxo21 vs Doxo3	ATF1	 	transcription regulator	 	 	 	8.22E-03	EGR1,FOS	16 (7)
Palbo28 vs Cycling0	KLF2	-1.002	transcription regulator	 	1.067	bias	8.25E-03	COL4A1,EDN1,ITGB4,TERT	 
Palbo28 vs Cycling0	WT1	 	transcription regulator	 	 	 	8.25E-03	COL4A1,EGR1,FOSB,TERT,TM4SF1	 
Palbo28 vs Palbo3	HMG20A	 	transcription regulator	 	 	 	8.26E-03	EDN1,FADS2,RGS16	 
Palbo28 vs Cycling0	HMGN1	 	transcription regulator	 	 	 	8.29E-03	FOS,FOSB	 
Palbo28 vs Cycling0	TRIM28	 	transcription regulator	 	 	 	8.42E-03	BCL2L11,EGR1,FOS,KLF2	56 (23)
Palbo28 vs Cycling0	PRDM5	 	transcription regulator	 	 	 	8.46E-03	NREP,SOCS3,TINAGL1	 
Palbo28 vs Cycling0	TFE3	 	transcription regulator	 	 	 	8.46E-03	GDNF,INSIG1,KLF2	 
Palbo3 vs Cycling0	FOS	-0.863	transcription regulator	 	1.910	 	8.48E-03	EGR1,FOSB,GPSM2,NET1,OXTR	 
Palbo28 vs Cycling0	RBPJ	 	transcription regulator	 	-0.080	bias	8.64E-03	CXCL12,FADS2,FOS,GDNF,HES1	55 (13)
Palbo3 vs Cycling0	FOXO3	 	transcription regulator	 	 	 	8.65E-03	AQP4,EGR1,FOSB,SLIT2	 
Doxo21 vs Cycling0	PRDM16	 	transcription regulator	 	 	 	8.67E-03	CCN2,HES1,SLIT2	 
Doxo21 vs Cycling0	TFAP2C	 	transcription regulator	 	 	 	8.67E-03	CCN2,FREM2,SLC19A1	 
Doxo3 vs Cycling0	IRF2BP1	 	transcription regulator	 	 	 	8.73E-03	ADAMTS1,FOS	 
Palbo28 vs Cycling0	ARNT	 	transcription regulator	 	 	 	8.77E-03	EDN1,G6PD,SOCS3,TNFRSF19	20 (3)
Palbo28 vs Palbo3	NKX2-3	 	transcription regulator	 	-0.854	 	8.83E-03	EDN1,FBN2,PHGDH,TNFAIP8L1	 
Palbo28 vs Cycling0	OLIG2	 	transcription regulator	 	 	 	8.85E-03	WNT3,WNT5B	 
Palbo28 vs Palbo3	FOXO4	 	transcription regulator	 	 	 	8.87E-03	BCL2L11,COL4A1,COL4A2	 
Palbo28 vs Palbo3	SREBF2	 	transcription regulator	 	 	 	8.87E-03	FADS2,G6PD,INSIG1	20 (7)
Doxo14 vs Doxo3	JUN	 	transcription regulator	 	-1.732	bias	8.91E-03	ANGPTL2,CCN2,FOSB,HES1,SLC19A1	9 (3)
Palbo28 vs Palbo3	ZBTB7A	 	transcription regulator	 	 	 	8.95E-03	BCL2L11,FOS	 
Doxo3 vs Cycling0	TEAD4	 	transcription regulator	 	 	 	8.95E-03	CGB7,EDN1,TPM1	 
Doxo3 vs Cycling0	NUPR1	 	transcription regulator	Activated	2.449	bias	9.00E-03	CDK15,GPSM2,KIF18A,PER3,TERT,TNFAIP8L1	 
Doxo21 vs Cycling0	STAT5A	 	transcription regulator	 	 	 	9.03E-03	CISH,FOS,FOSB,GDPD3,SOCS3,TM4SF1	58 (21)
Doxo21 vs Cycling0	NFKB1	 	transcription regulator	 	-1.954	bias	9.03E-03	CCN2,EGR1,FOS,FOSB,SLC7A2,TERT	62 (22)
Doxo14 vs Doxo3	IRF6	 	transcription regulator	 	 	 	9.07E-03	GLI2,SLC7A2	 
Palbo28 vs Palbo3	GLI3	 	transcription regulator	 	 	 	9.08E-03	EGR1,FOSB,TERT	 
Palbo28 vs Palbo3	NFAT5	 	transcription regulator	 	0.641	 	9.11E-03	COL4A1,CXCL12,EDN1,EGR1,SLC7A2,SOCS3	25 (10)
Palbo28 vs Palbo3	GATA6	 	transcription regulator	 	-1.969	 	9.25E-03	COL4A1,COL4A2,EDN1,HES1	 
Palbo28 vs Palbo3	SP1	 	transcription regulator	 	-1.513	bias	9.26E-03	CXCL12,EGR1,FADS2,FOS,HES1,RAB11FIP1,TERT	35 (18)
Doxo21 vs Doxo3	ID1	 	transcription regulator	 	 	 	9.28E-03	CCN2,EGR1,TERT	35 (19)
Palbo14 vs Cycling0	ELL	 	transcription regulator	 	 	 	9.36E-03	FOS	 
Palbo14 vs Cycling0	HES7	 	transcription regulator	 	 	 	9.36E-03	HES1	 
Palbo28 vs Cycling0	MAML3	 	transcription regulator	 	 	 	9.44E-03	HES1	 
Palbo28 vs Cycling0	POU4F3	 	transcription regulator	 	 	 	9.44E-03	FOS	 
Palbo28 vs Cycling0	MAML2	 	transcription regulator	 	 	 	9.44E-03	HES1	 
Doxo21 vs Doxo3	MAFB	 	transcription regulator	 	 	 	9.46E-03	CXCL12,OLFML2B,OLFML3	 
Doxo21 vs Doxo3	ELL	 	transcription regulator	 	 	 	9.47E-03	FOS	 
Doxo21 vs Doxo3	HES7	 	transcription regulator	 	 	 	9.47E-03	HES1	 
Palbo28 vs Cycling0	NPM1	 	transcription regulator	Inhibited	-2.000	bias	9.49E-03	COL4A1,COL4A2,EGR1,PIK3CD	43 (10)
Doxo3 vs Cycling0	ATF1	 	transcription regulator	 	 	 	9.57E-03	EGR1,FOS	13 (7)
Doxo21 vs Doxo3	POU5F1	 	transcription regulator	 	-1.304	bias	9.61E-03	BCL2L11,CXCL12,GLI2,KLF2,TERT	35 (11)
Doxo21 vs Doxo3	FOSL1	 	transcription regulator	 	 	 	9.65E-03	EGR1,FOS,FOSB	23 (11)
Palbo28 vs Cycling0	NFKB2	 	transcription regulator	 	 	 	9.68E-03	BCL2L11,CXCL12,FOS,LMCD1	23 (7)
Palbo28 vs Cycling0	SNAI1	 	transcription regulator	 	 	 	9.68E-03	AXL,FOS,SOCS3,WNT5B	34 (8)
Doxo14 vs Cycling0	HMGN1	 	transcription regulator	 	 	 	9.72E-03	FOS,FOSB	 
Palbo28 vs Palbo3	SMARCB1	 	transcription regulator	 	 	 	9.82E-03	BCL2L11,FOS,FOSB,HES1	27 (7)
Palbo28 vs Palbo3	ZBTB48	 	transcription regulator	 	 	 	9.85E-03	FOSB,PXMP2	 
Palbo28 vs Palbo3	TFAP2B	 	transcription regulator	 	 	 	9.85E-03	EDN1,TERT	21 (6)
Doxo21 vs Doxo3	E2F1	 	transcription regulator	 	 	 	9.87E-03	BCL2L11,DLEU2,EGR1,FOS,HES1,TERT	37 (18)
Doxo14 vs Cycling0	KLF4	 	transcription regulator	 	-1.879	bias	9.98E-03	ADAMTS1,GLI2,HES1,TERT,TNFRSF19,WNT3	56 (12)
Palbo14 vs Palbo3	ZNF467	 	transcription regulator	 	 	 	1.00E-02	CISH	 
Palbo14 vs Palbo3	CBFA2T2	 	transcription regulator	 	 	 	1.00E-02	HES1	 
Palbo14 vs Palbo3	HOXD11	 	transcription regulator	 	 	 	1.00E-02	GDNF	 
Doxo21 vs Cycling0	HMGN1	 	transcription regulator	 	 	 	1.01E-02	FOS,FOSB	 
Doxo21 vs Doxo3	SKIL	 	transcription regulator	 	 	 	1.02E-02	COL4A1,CXCL12	 
