© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Palbo28 vs Cycling0	CEBPB	 	transcription regulator	Activated	3.479	bias	2.35E-03	ADM,C3,CCL2,CCL7,CYP2E1,HSD11B1,IGFBP3,IL6,KRT15,LBP,MGP,PDGFRA,PDK4,PTGES,RORA,SOD2	97 (17)
Palbo28 vs Cycling0	EP300	 	transcription regulator	Activated	2.021	bias	1.62E-04	CCL2,DIO1,ENO2,FTH1,HSD11B1,HVCN1,IL6,IRF6,NDRG1,PDK4,RAPGEF4,RNF125,SDC4,SOD2,TMPRSS2,TXNIP	99 (16)
Palbo28 vs Cycling0	HNF1A	 	transcription regulator	Activated	2.630	bias	1.19E-03	AADAC,CYP2E1,ELF3,ENPEP,HSD11B1,LBP,MT1X,NDRG1,PAMR1,PCSK1,SERPING1,SLPI,SNAP25-AS1,TMPRSS2,WFDC21P	 
Palbo28 vs Cycling0	ATF4	 	transcription regulator	Activated	2.191	bias	4.00E-03	ATP1A2,CCL2,IGFBP7,IL6,MT2A,NDRG1,SNTB1,SOD2	95 (17)
Palbo28 vs Cycling0	KLF6	 	transcription regulator	Activated	3.073	bias	1.13E-03	ADM,ANGPTL4,CCL2,CSF2RB,ENO2,IL6,LPAR1,P4HA2,PLAT,SOD2	80 (12)
Palbo28 vs Cycling0	SMARCB1	 	transcription regulator	Activated	2.749	bias	4.11E-03	CCDC85A,COL14A1,CSF1,CYP2E1,LBP,POSTN,PPP1R3C,TMOD1	 
Palbo28 vs Cycling0	ARNT2	 	transcription regulator	Activated	2.449	bias	2.85E-02	ADAM28,AKR1B1,ANGPTL4,LAMA2,POSTN,USP2	 
Palbo28 vs Cycling0	SOX9	 	transcription regulator	Activated	2.449	bias	6.10E-03	CYP26B1,IL6,KRT15,LBP,POSTN,PTGDS	54 (7)
Palbo28 vs Cycling0	NFKB1	 	transcription regulator	Activated	2.249	bias	2.84E-05	AKR1B1,C3,CCL2,CSF1,ELF3,EPAS1,IGFBP3,IL6,KCNT2,LBP,MADCAM1,POU2F2,SDC4,SOD2	90 (15)
Palbo28 vs Cycling0	RELA	 	transcription regulator	Activated	2.268	bias	3.24E-04	ACTN2,C3,CCL2,CRYAB,ELF3,EPAS1,IL6,KCNT2,KRT15,MADCAM1,MITA1,PTGDS,PTGES,SDC4,SLC2A5,SOD2	86 (13)
Palbo28 vs Cycling0	SMARCA4	 	transcription regulator	Activated	3.004	bias	3.73E-05	BEND5,C1orf54,CCL2,CSF1,ENO2,GPR68,HEPH,IGFBP3,IGFBP7,IL6,IRF6,ITGA7,KRT15,LOX,MGP,NIM1K,NMRAL2P,PCDH1,PLAT,PLIN2,TSPAN13	105 (12)
Palbo28 vs Cycling0	CTNNB1	 	transcription regulator	Activated	2.098	bias	3.53E-02	CCL2,CCL7,CD34,CTSF,CYP2A6,CYP2E1,DIO1,ENO2,GPNMB,GRAMD4,IL6,ITGA1,JCHAIN,PLIN2,PRSS35,RASSF4,SERPINA5,SFRP4,SLC23A1	 
Palbo28 vs Cycling0	ESRRA	 	transcription regulator	Activated	2.365	bias	5.63E-05	ACTN2,ANGPTL4,CCL2,COL8A1,ENO2,ENPEP,EPAS1,FABP3,GSDMB,IL6,KRT15,KRT38,MYOZ2,PDK4,UNC5B	89 (16)
Palbo28 vs Cycling0	TCF7	 	transcription regulator	Activated	2.219	 	2.59E-01	CPE,ENO2,IL6,PCSK1N,PLAG1,RORA	 
Palbo28 vs Cycling0	POU2F2	1.551	transcription regulator	Activated	2.236	bias	4.57E-03	IL6,LRRC32,mir-210,PFKFB4,POU2F2	 
Palbo28 vs Cycling0	IRF6	2.889	transcription regulator	Activated	2.183	bias	5.83E-04	BST2,CCL2,IL6,PTGES,SOD2	81 (18)
Palbo14 vs Palbo3	HMG20A	 	transcription regulator	Activated	2.646	bias	4.50E-06	ADM,CSF1,IGFBP3,IL6,MGP,POSTN,SDC4	 
Palbo14 vs Palbo3	STAT3	 	transcription regulator	Activated	3.890	bias	1.29E-05	ADM,AMPD3,ANGPTL4,CCL2,ENO2,EPAS1,ID1,IL33,IL6,LBP,LOX,NDRG1,PCSK1,RORA,SDC4,SLC2A5,SLPI	69 (21)
Palbo14 vs Palbo3	LEF1	 	transcription regulator	Activated	2.449	 	2.30E-03	CPE,ENO2,IL6,PCSK1N,PLAG1,TLR7,TNIP3	 
Palbo14 vs Palbo3	STAT4	 	transcription regulator	Activated	2.613	bias	4.19E-04	CCL2,ENO2,IL6,ITGA7,NDRG1,P4HA2,RORA	54 (8)
Palbo14 vs Palbo3	HIF1A	 	transcription regulator	Activated	3.594	bias	2.02E-11	ADM,AGTR1,ANGPTL4,CCL2,CSF1,ELF3,ENO2,EPAS1,FAM162A,ID1,IGFBP3,IL6,LOX,NDRG1,P4HA2,PFKFB4,PTGIS,RAB11FIP4,RORA,SCG2,SDC4,SPAG4	69 (18)
Palbo14 vs Palbo3	CEBPA	 	transcription regulator	Activated	2.189	bias	4.73E-04	CSF1,ID1,IGFBP3,IL6,JCHAIN,MT2A,PLIN2,PPP1R3C,RORA,SERPINI1	52 (10)
Palbo14 vs Palbo3	IRF2	 	transcription regulator	Activated	2.236	bias	1.25E-03	C1QTNF1,ID1,IL6,LBP,TNFSF13B	 
Palbo14 vs Palbo3	NUPR1	 	transcription regulator	Activated	2.828	bias	1.13E-02	ADM,ENO2,FAM162A,MT1X,NDRG1,P4HA2,PFKFB4,UNC5B	 
Palbo14 vs Palbo3	TWIST1	 	transcription regulator	Activated	2.400	bias	2.03E-03	C1QTNF1,CCL2,IL6,PAMR1,PDGFRA,UNC5B	44 (7)
Palbo14 vs Palbo3	NOTCH3	 	transcription regulator	Activated	2.646	 	6.01E-06	ACTN2,COL14A1,EPAS1,ID1,IL6,ITGA7,PDK4,RGS5	48 (12)
Palbo14 vs Palbo3	JUN	 	transcription regulator	Activated	2.764	bias	8.34E-05	ACP5,CCL2,CSF1,EPAS1,IGFBP3,IL6,KRT15,LBP,MT2A,NDRG1,PCSK1,PTGDS	68 (20)
Palbo14 vs Palbo3	SREBF1	 	transcription regulator	Activated	2.000	bias	3.07E-02	GPNMB,HSD17B1,IL6,P4HA2,PTGDS	 
Palbo14 vs Palbo3	ARNT	 	transcription regulator	Activated	2.191	bias	4.89E-04	ADM,ANGPTL4,CRYAB,CYP2A6,EPAS1,RGS5	 
Palbo14 vs Palbo3	CEBPB	 	transcription regulator	Activated	2.918	bias	1.01E-04	ADM,CCL2,CCL7,CYP2E1,ID1,IGFBP3,IL6,KRT15,LBP,MGP,PDGFRA,PDK4,RORA	70 (23)
Palbo14 vs Palbo3	YBX1	 	transcription regulator	Activated	2.219	bias	2.79E-04	CCL2,FGF7,HSD17B1,ID1,IGFBP3,IL6	57 (19)
Palbo14 vs Palbo3	FOXC1	 	transcription regulator	Activated	2.000	bias	1.79E-02	ELF3,GPNMB,IGFBP3,PLOD1	 
Palbo14 vs Palbo3	KLF6	 	transcription regulator	Activated	2.567	bias	1.22E-03	ADM,ANGPTL4,CCL2,ENO2,IL6,P4HA2,PLAT	20 (4)
Palbo14 vs Palbo3	SMARCB1	 	transcription regulator	Activated	2.366	bias	2.21E-03	COL14A1,CSF1,CYP2E1,LBP,POSTN,PPP1R3C	 
Palbo14 vs Palbo3	YAP1	 	transcription regulator	Activated	2.792	bias	1.17E-02	ANGPTL4,CCL2,CSF1,CYTIP,ID1,IL6,LOX,NDRG1,PDK4	 
Palbo14 vs Palbo3	SOX9	 	transcription regulator	Activated	2.449	bias	2.25E-04	CYP26B1,IL6,KRT15,LBP,POSTN,PTGDS	 
Palbo14 vs Palbo3	NFKB1	 	transcription regulator	Activated	2.419	bias	4.90E-06	CCL2,CSF1,ELF3,EPAS1,IGFBP3,IL6,KCNT2,LBP,MADCAM1,POU2F2,SDC4	58 (15)
Palbo14 vs Palbo3	SMARCA4	 	transcription regulator	Activated	2.335	bias	6.67E-07	BEND5,CCL2,CSF1,ENO2,HEPH,IGFBP3,IL6,ITGA7,KRT15,LOX,MGP,NIM1K,NMRAL2P,PCDH1,PLAT,PLIN2,TSPAN13	60 (10)
Palbo14 vs Palbo3	TCF7	 	transcription regulator	Activated	2.219	 	2.56E-02	CPE,ENO2,IL6,PCSK1N,PLAG1,RORA	 
Palbo14 vs Palbo3	POU2F2	2.072	transcription regulator	Activated	2.000	bias	2.50E-03	IL6,LRRC32,PFKFB4,POU2F2	 
Palbo28 vs Palbo3	HMG20A	 	transcription regulator	Activated	2.828	bias	7.27E-07	ADM,BST2,CSF1,IGFBP3,IL6,MGP,POSTN,SDC4	 
Palbo28 vs Palbo3	STAT3	 	transcription regulator	Activated	4.009	bias	3.61E-06	ADM,AMPD3,ANGPTL4,BOC,BST2,C3,CCL2,ENO2,EPAS1,ID1,IL33,IL6,LBP,LOX,NDRG1,RORA,SDC4,SLPI,TRPM3	81 (23)
Palbo28 vs Palbo3	LEF1	 	transcription regulator	Activated	2.449	 	4.08E-03	ARHGDIB,ENO2,IL6,PCSK1N,PLAG1,TLR7,TNIP3	 
Palbo28 vs Palbo3	STAT4	 	transcription regulator	Activated	2.797	bias	1.33E-04	C3,CCL2,ENO2,IL6,ITGA7,NDRG1,P4HA2,RORA	71 (13)
Palbo28 vs Palbo3	HIF1A	 	transcription regulator	Activated	3.730	bias	2.43E-11	ADM,AGTR1,ANGPTL4,CCL2,CSF1,ELF3,ENO2,EPAS1,FAM162A,ID1,IGFBP3,IL6,LOX,mir-210,NDRG1,P4HA2,PFKFB4,PTGIS,RAB11FIP4,RORA,SCG2,SDC4,SPAG4	81 (20)
Palbo28 vs Palbo3	CEBPA	 	transcription regulator	Activated	2.085	bias	6.24E-05	AKR1B1,C3,CSF1,HSD11B1,ID1,IGFBP3,IL6,JCHAIN,MT2A,PLIN2,PPP1R3C,RORA	69 (15)
Palbo28 vs Palbo3	IRF2	 	transcription regulator	Activated	2.236	bias	1.97E-03	C1QTNF1,ID1,IL6,LBP,TNFSF13B	 
Palbo28 vs Palbo3	NUPR1	 	transcription regulator	Activated	2.333	bias	6.77E-03	ADM,ENO2,FAM162A,MT1X,NDRG1,P4HA2,PFKFB4,PKD1L1-AS1,UNC5B	 
Palbo28 vs Palbo3	TWIST1	 	transcription regulator	Activated	2.574	bias	6.47E-04	BST2,C1QTNF1,C3,CCL2,IL6,PAMR1,UNC5B	87 (18)
Palbo28 vs Palbo3	NOTCH3	 	transcription regulator	Activated	2.236	 	1.05E-04	ACTN2,COL8A1,EPAS1,ID1,IL6,ITGA7,RGS5	43 (7)
Palbo28 vs Palbo3	JUN	 	transcription regulator	Activated	3.242	bias	5.10E-07	ACP5,ARHGDIB,C3,CCL2,CSF1,CYP2J2,EPAS1,FTH1,IGFBP3,IGFBP7,IL6,KRT15,LBP,MT2A,NDRG1,PTGDS	78 (19)
Palbo28 vs Palbo3	CREB1	 	transcription regulator	Activated	2.132	bias	5.08E-03	ADM,GPNMB,GRIA3,HPCA,HSD11B1,ID1,IL6,PLAT,SCG2,SPAG4	56 (11)
Palbo28 vs Palbo3	SREBF1	 	transcription regulator	Activated	2.000	bias	4.47E-02	GPNMB,HSD17B1,IL6,P4HA2,PTGDS	 
Palbo28 vs Palbo3	ARNT	 	transcription regulator	Activated	2.191	bias	4.97E-03	ADM,ANGPTL4,CRYAB,EPAS1,RGS5	 
Palbo28 vs Palbo3	CEBPB	 	transcription regulator	Activated	3.034	bias	2.83E-04	ADM,C3,CCL2,CCL7,CYP2E1,HSD11B1,ID1,IGFBP3,IL6,KRT15,LBP,MGP,RORA	67 (15)
Palbo28 vs Palbo3	FOXC1	 	transcription regulator	Activated	2.000	bias	2.50E-02	BST2,ELF3,GPNMB,IGFBP3	 
Palbo28 vs Palbo3	KLF6	 	transcription regulator	Activated	2.745	bias	4.52E-04	ADM,ANGPTL4,CCL2,CSF2RB,ENO2,IL6,P4HA2,PLAT	51 (7)
Palbo28 vs Palbo3	SMARCB1	 	transcription regulator	Activated	2.366	bias	3.70E-03	CSF1,CYP2E1,LBP,POSTN,PPP1R3C,TMOD1	 
Palbo28 vs Palbo3	YAP1	 	transcription regulator	Activated	2.358	bias	2.71E-03	ANGPTL4,BST2,CCL2,CSF1,CYP2J2,CYTIP,ID1,IL6,LOX,NDRG1,RASSF4	72 (22)
Palbo28 vs Palbo3	SOX9	 	transcription regulator	Activated	2.449	bias	3.92E-04	CYP26B1,IL6,KRT15,LBP,POSTN,PTGDS	34 (7)
Palbo28 vs Palbo3	NFKB1	 	transcription regulator	Activated	2.616	bias	2.16E-06	AKR1B1,C3,CCL2,CSF1,ELF3,EPAS1,IGFBP3,IL6,KCNT2,LBP,POU2F2,SDC4	73 (16)
Palbo28 vs Palbo3	SMARCA4	 	transcription regulator	Activated	2.685	bias	2.59E-08	ARHGDIB,BEND5,CCL2,CSF1,ENO2,GPR68,HEPH,IGFBP3,IGFBP7,IL6,ITGA7,KRT15,LOX,MGP,NIM1K,NMRAL2P,PCDH1,PLAT,PLIN2,TSPAN13	67 (9)
Palbo28 vs Palbo3	TCF7	 	transcription regulator	Activated	2.219	 	3.94E-02	ARHGDIB,ENO2,IL6,PCSK1N,PLAG1,RORA	 
Palbo28 vs Palbo3	POU2F2	2.440	transcription regulator	Activated	2.236	bias	4.18E-04	IL6,LRRC32,mir-210,PFKFB4,POU2F2	 
Doxo14 vs Cycling0	HOXA10	 	transcription regulator	Inhibited	-2.000	bias	1.01E-02	ADM,BCHE,CYP2E1,IGFBP3,MIR99AHG	 
Doxo14 vs Cycling0	GFI1	 	transcription regulator	Inhibited	-2.449	bias	9.35E-04	CCL2,CSF1,IL6,LPAR1,RAPGEF4,TNFSF14	50 (11)
Doxo14 vs Cycling0	ZNF217	 	transcription regulator	Inhibited	-2.000	bias	2.20E-03	ADM,CCL2,IGFBP3,PLAT	 
Doxo14 vs Cycling0	CITED2	 	transcription regulator	Inhibited	-2.178	bias	5.57E-03	ADM,ANGPTL4,C3,CCL2,IL6,TLR7	75 (17)
Doxo14 vs Cycling0	FOXA1	 	transcription regulator	Inhibited	-2.926	bias	1.34E-05	ASTN1,CCL2,IGFBP3,IL6,MGP,P4HA2,RORA,SDC4,SLPI,TMPRSS2	64 (15)
Doxo21 vs Cycling0	GFI1	 	transcription regulator	Inhibited	-2.236	bias	1.42E-02	CCL2,CSF1,LPAR1,RAPGEF4,TNFSF14	 
Doxo21 vs Cycling0	SIX1	 	transcription regulator	Inhibited	-2.236	bias	7.77E-03	ACTN2,CRYAB,FABP3,ITGA7,SYNGR2	 
Doxo21 vs Cycling0	GATA3	 	transcription regulator	Inhibited	-2.216	 	8.27E-02	ADM,ANGPTL4,IRF6,SLPI,VSIR	 
Doxo21 vs Cycling0	ZNF217	 	transcription regulator	Inhibited	-2.000	bias	5.13E-03	ADM,CCL2,IGFBP3,PLAT	 
Doxo21 vs Cycling0	FOXA1	 	transcription regulator	Inhibited	-2.758	bias	4.83E-04	ASTN1,CCL2,IGFBP3,MGP,P4HA2,RORA,SDC4,SLPI,TMPRSS2	34 (4)
Doxo14 vs Doxo3	HOXA10	 	transcription regulator	Inhibited	-2.449	 	6.31E-05	ADM,BCHE,CYP2E1,KRT15,MIR99AHG,SFRP4,TNFSF13B	 
Doxo14 vs Doxo3	FOXA1	 	transcription regulator	Inhibited	-2.391	bias	2.44E-03	CCL2,MGP,P4HA2,SDC4,SLPI,TMPRSS2	 
Doxo21 vs Doxo3	FOXA1	 	transcription regulator	Inhibited	-2.391	bias	4.00E-04	CCL2,MGP,P4HA2,RORA,SDC4,SLPI,TMPRSS2	 
Palbo3 vs Cycling0	GFI1	 	transcription regulator	Inhibited	-2.236	bias	6.98E-03	CCL2,CSF1,LPAR1,RAPGEF4,TNFSF14	34 (8)
Palbo3 vs Cycling0	SIX1	 	transcription regulator	Inhibited	-2.236	bias	3.72E-03	ACTN2,CRYAB,DLX5,ITGA7,SYNGR2	 
Palbo3 vs Cycling0	GATA3	 	transcription regulator	Inhibited	-2.200	 	4.53E-02	ANGPTL4,IRF6,LOX,SLPI,VSIR	 
Palbo14 vs Cycling0	HOXA10	 	transcription regulator	Inhibited	-2.121	bias	1.28E-04	ADM,BCHE,CYP2E1,IGFBP3,KRT15,LAMA2,MIR99AHG,SFRP4,TNFSF13B	 
Palbo14 vs Cycling0	GFI1	 	transcription regulator	Inhibited	-2.449	bias	5.98E-03	CCL2,CSF1,IL6,LPAR1,RAPGEF4,TNFSF14	62 (10)
Palbo14 vs Cycling0	CBX5	 	transcription regulator	Inhibited	-2.219	bias	2.39E-03	CYP2J2,ITGA7,RORA,SNTB1,TSPAN13,TXNIP	 
Palbo14 vs Cycling0	MGA	 	transcription regulator	Inhibited	-2.000	bias	3.60E-03	EPAS1,ITGA1,NDRG1,P4HA2	 
Palbo14 vs Cycling0	ZNF217	 	transcription regulator	Inhibited	-2.236	bias	1.20E-03	ADM,CCL2,COL8A1,IGFBP3,PLAT	 
Palbo14 vs Cycling0	CITED2	 	transcription regulator	Inhibited	-2.178	bias	2.98E-02	ADM,ANGPTL4,C3,CCL2,IL6,TLR7	 
Palbo14 vs Cycling0	FOXA1	 	transcription regulator	Inhibited	-3.086	bias	6.53E-05	ASTN1,CCL2,ENO2,IGFBP3,IL6,MGP,P4HA2,RORA,SDC4,SLPI,TMPRSS2	95 (16)
Palbo28 vs Cycling0	HOXA10	 	transcription regulator	Inhibited	-2.121	bias	2.27E-04	ADM,BCHE,CYP2E1,IGFBP3,KRT15,LAMA2,MIR99AHG,SFRP4,TNFSF13B	 
Palbo28 vs Cycling0	GFI1	 	transcription regulator	Inhibited	-2.449	bias	8.57E-03	CCL2,CSF1,IL6,LPAR1,RAPGEF4,TNFSF14	65 (10)
Palbo28 vs Cycling0	CBX5	 	transcription regulator	Inhibited	-2.219	bias	3.49E-03	CYP2J2,ITGA7,RORA,SNTB1,TSPAN13,TXNIP	 
Palbo28 vs Cycling0	MGA	 	transcription regulator	Inhibited	-2.000	bias	4.72E-03	EPAS1,ITGA1,NDRG1,P4HA2	 
Palbo28 vs Cycling0	ZNF217	 	transcription regulator	Inhibited	-2.236	bias	1.68E-03	ADM,CCL2,COL8A1,IGFBP3,PLAT	 
Palbo28 vs Cycling0	CITED2	 	transcription regulator	Inhibited	-2.178	bias	4.09E-02	ADM,ANGPTL4,C3,CCL2,IL6,TLR7	 
Palbo28 vs Cycling0	FOXA1	 	transcription regulator	Inhibited	-3.086	bias	1.29E-04	ASTN1,CCL2,ENO2,IGFBP3,IL6,MGP,P4HA2,RORA,SDC4,SLPI,TMPRSS2	102 (16)
Palbo14 vs Palbo3	HOXA10	 	transcription regulator	Inhibited	-2.121	bias	1.37E-06	ADM,BCHE,CYP2E1,ID1,IGFBP3,KRT15,MIR99AHG,SFRP4,TNFSF13B	 
Palbo14 vs Palbo3	GFI1	 	transcription regulator	Inhibited	-2.236	bias	2.34E-03	CCL2,CSF1,IL6,RAPGEF4,TNFSF14	50 (14)
Palbo14 vs Palbo3	ZNF217	 	transcription regulator	Inhibited	-2.000	bias	1.07E-03	ADM,CCL2,IGFBP3,PLAT	 
Palbo14 vs Palbo3	FOXA1	 	transcription regulator	Inhibited	-2.926	bias	2.34E-06	ASTN1,CCL2,ENO2,IGFBP3,IL6,MGP,P4HA2,RORA,SDC4,SLPI	62 (16)
Palbo28 vs Palbo3	HOXA10	 	transcription regulator	Inhibited	-2.646	bias	2.69E-05	ADM,BCHE,CYP2E1,ID1,IGFBP3,KRT15,MIR99AHG,TNFSF13B	 
Palbo28 vs Palbo3	ZNF217	 	transcription regulator	Inhibited	-2.236	bias	1.42E-04	ADM,CCL2,COL8A1,IGFBP3,PLAT	 
Palbo28 vs Palbo3	CITED2	 	transcription regulator	Inhibited	-2.178	bias	3.54E-03	ADM,ANGPTL4,C3,CCL2,IL6,TLR7	70 (18)
Palbo28 vs Palbo3	FOXA1	 	transcription regulator	Inhibited	-3.086	bias	7.90E-07	ASTN1,CCL2,ENO2,IGFBP3,IL6,MGP,P4HA2,RORA,SDC4,SLPI,TMPRSS2	68 (14)
Doxo3 vs Cycling0	ELF3	1.203	transcription regulator	 	 	 	4.94E-05	ANGPTL4,CCL2,ELF3,IL6	40 (12)
Doxo3 vs Cycling0	TBL1X	 	transcription regulator	 	 	 	2.38E-02	DIO1	 
Doxo3 vs Cycling0	MAGED1	 	transcription regulator	 	 	 	2.85E-02	DLX5	 
Doxo3 vs Cycling0	MAFA	 	transcription regulator	 	 	 	8.35E-03	CCL2,IGFBP3,IL6,JCHAIN	28 (7)
Doxo3 vs Cycling0	KDM3A	 	transcription regulator	 	 	 	1.60E-03	CCL2,IL33,PPP1R3C	 
Doxo3 vs Cycling0	ANKRD42	 	transcription regulator	 	 	 	3.32E-02	IL6	 
Doxo3 vs Cycling0	IRF2BP1	 	transcription regulator	 	 	 	1.66E-02	CCL2,IL6	 
Doxo3 vs Cycling0	CCAR1	 	transcription regulator	 	 	 	3.32E-02	EPAS1	 
Doxo3 vs Cycling0	ZXDC	 	transcription regulator	 	 	 	1.91E-02	CCL2	 
Doxo3 vs Cycling0	MTDH	 	transcription regulator	 	 	 	9.82E-03	ANGPTL4,DIO1,GPNMB,PTGDS	 
Doxo3 vs Cycling0	CC2D1A	 	transcription regulator	 	 	 	3.32E-02	IL6	 
Doxo3 vs Cycling0	HMG20A	 	transcription regulator	 	 	 	1.73E-02	BST2,IGFBP3,IL6	 
Doxo3 vs Cycling0	ZNF300	 	transcription regulator	 	 	 	1.43E-02	IL6	 
Doxo3 vs Cycling0	SOX11	 	transcription regulator	 	 	 	4.96E-02	BST2,CCL7,IL6	 
Doxo3 vs Cycling0	GLIS3	 	transcription regulator	 	1.000	bias	2.05E-03	CCL2,COL14A1,DIO1,IL6	 
Doxo3 vs Cycling0	TSHZ3	 	transcription regulator	 	 	 	2.88E-02	ACVR1C,IGFBP3	 
Doxo3 vs Cycling0	KMT2C	 	transcription regulator	 	 	 	4.70E-02	CCL2	 
Doxo3 vs Cycling0	ZNF750	 	transcription regulator	 	 	 	7.03E-03	BST2,IL6,IRF6	17 (5)
Doxo3 vs Cycling0	GLIS2	 	transcription regulator	 	 	 	1.16E-02	CCL2,IL33	 
Doxo3 vs Cycling0	HMX2	 	transcription regulator	 	 	 	1.91E-02	DLX5	 
Doxo3 vs Cycling0	TAF1C	 	transcription regulator	 	 	 	3.78E-02	IRF6	 
Doxo3 vs Cycling0	JDP2	 	transcription regulator	 	 	 	3.32E-02	ACP5	 
Doxo3 vs Cycling0	ETV7	 	transcription regulator	 	 	 	1.10E-02	CCL2,IL6	 
Doxo3 vs Cycling0	STAT3	 	transcription regulator	 	1.898	bias	3.16E-03	ANGPTL4,BST2,CCL2,EPAS1,IL33,IL6,LBP,NDRG1,PCSK1,SLC2A5,SLPI	46 (18)
Doxo3 vs Cycling0	NCOR2	 	transcription regulator	 	 	 	1.57E-02	DIO1,IL6,SLC2A5	 
Doxo3 vs Cycling0	STAT1	 	transcription regulator	 	-1.635	bias	1.59E-03	BST2,CCL2,FGF7,IL33,IL6,PCSK1,PLIN2,SERPING1	35 (14)
Doxo3 vs Cycling0	HAND2	 	transcription regulator	 	 	 	4.25E-02	ACTN2,IL6	 
Doxo3 vs Cycling0	NFAT5	 	transcription regulator	 	-0.372	 	9.50E-03	ACTN2,CCL2,IL6,LBP,PLIN2,PRSS35,PTGIS	26 (8)
Doxo3 vs Cycling0	NCOR1	 	transcription regulator	 	 	 	4.14E-03	DIO1,PDK4,PTGDS,SLC2A5	20 (7)
Doxo3 vs Cycling0	NOTCH4	 	transcription regulator	 	 	 	1.37E-02	IL6,RGS5	 
Doxo3 vs Cycling0	EPAS1	3.125	transcription regulator	 	1.980	bias	1.17E-04	ACP5,ANGPTL4,EPAS1,IGFBP3,IL6,NDRG1,PCDH10,PLIN2	34 (10)
Doxo3 vs Cycling0	REL	 	transcription regulator	 	 	 	3.23E-02	CCL2,IL6,IRF6,PTGDS	 
Doxo3 vs Cycling0	LEF1	 	transcription regulator	 	-1.000	 	1.71E-02	ARHGDIB,IL6,PLAG1,TLR7,TNIP3	 
Doxo3 vs Cycling0	JUNB	 	transcription regulator	 	 	 	4.61E-02	EPAS1,IL6,LPAR1	 
Doxo3 vs Cycling0	PHB2	 	transcription regulator	 	 	 	9.12E-03	CCL2,IL6	41 (13)
Doxo3 vs Cycling0	NOTCH1	 	transcription regulator	 	1.449	 	4.04E-03	EPAS1,IGFBP3,IL6,PTGDS,RGS5,RHOU	29 (7)
Doxo3 vs Cycling0	KLF9	 	transcription regulator	 	 	 	9.12E-03	ACP5,DIO1	 
Doxo3 vs Cycling0	NFIA	 	transcription regulator	 	 	 	1.41E-03	CCL2,CYP2A6,IL6	 
Doxo3 vs Cycling0	SUFU	 	transcription regulator	 	 	 	3.78E-02	IL6	 
Doxo3 vs Cycling0	HIF1A	 	transcription regulator	 	1.195	bias	5.83E-05	ANGPTL4,CCL2,ELF3,EPAS1,GPER1,IGFBP3,IL6,mir-210,NDRG1,PCDH10,PTGIS,RAB11FIP4	46 (18)
Doxo3 vs Cycling0	CEBPA	 	transcription regulator	 	0.922	 	8.08E-03	HSD11B1,IGFBP3,IL6,IRF6,JCHAIN,PLIN2,PPP1R3C	12 (2)
Doxo3 vs Cycling0	POU2F1	 	transcription regulator	 	 	 	2.97E-03	CYP2A6,IL6,PTGDS,SERPING1	 
Doxo3 vs Cycling0	HES1	 	transcription regulator	 	 	 	4.36E-02	IL6,PTGDS	 
Doxo3 vs Cycling0	MYF6	 	transcription regulator	 	 	 	1.33E-05	ANGPTL4,CCL2,FGF7,IGFBP3,IL33,IL6	 
Doxo3 vs Cycling0	BHLHE40	 	transcription regulator	 	1.664	bias	6.10E-03	IL6,JCHAIN,LPAR1,NDRG1,PCSK1,PLIN2	 
Doxo3 vs Cycling0	TSC22D3	 	transcription regulator	 	 	 	2.79E-02	CCL2,IL6	 
Doxo3 vs Cycling0	TARDBP	 	transcription regulator	 	 	 	2.03E-05	BST2,CCL2,IL6,mir-3648 (includes others),RINL,SERPING1,SULT4A1	12 (3)
Doxo3 vs Cycling0	GLI1	 	transcription regulator	 	-0.447	 	1.99E-02	CCL2,GPER1,IL33,IL6,PDK4,RHOU,TSPAN1	 
Doxo3 vs Cycling0	IRF4	 	transcription regulator	 	 	 	1.96E-02	ACP5,CCL2,IL33,IL6	 
Doxo3 vs Cycling0	GFI1	 	transcription regulator	 	-1.000	bias	7.19E-03	CCL2,IL6,LPAR1,RAPGEF4	 
Doxo3 vs Cycling0	GATA4	 	transcription regulator	 	 	 	4.20E-02	ACTN2,IL6,IRF6,PTGDS	 
Doxo3 vs Cycling0	TWIST1	 	transcription regulator	 	0.651	bias	2.31E-02	BST2,CCL2,CHAD,IL6	 
Doxo3 vs Cycling0	TRIM28	 	transcription regulator	 	 	 	4.75E-02	EPAS1,IL6,PTGDS	 
Doxo3 vs Cycling0	NEUROG1	 	transcription regulator	 	 	 	3.91E-02	EPAS1,IL6	 
Doxo3 vs Cycling0	SOX18	 	transcription regulator	 	 	 	3.78E-02	CCL7	 
Doxo3 vs Cycling0	MLX	 	transcription regulator	 	 	 	3.81E-03	CCL2,DIO1,IGFBP3	 
Doxo3 vs Cycling0	NCOA1	 	transcription regulator	 	 	 	3.83E-02	DIO1,HSD11B1,IL6	 
Doxo3 vs Cycling0	STAT2	 	transcription regulator	 	 	 	3.80E-02	CCL2,IL6	 
Doxo3 vs Cycling0	NOTCH3	 	transcription regulator	 	1.342	 	1.55E-04	ACTN2,COL14A1,EPAS1,IL6,PDK4,RGS5	45 (13)
